Dealer_ID,Dealer_Name,Month,Model,Sales_Qty,Revenue
1025,BMW Showroom 25,2024-07,BMW 320i,7,32356
1025,BMW Showroom 25,2024-07,BMW 330i,1,436587
1025,BMW Showroom 25,2024-07,BMW 530i,11,241121
1025,BMW Showroom 25,2024-07,BMW X3,9,197167
1025,BMW Showroom 25,2024-07,BMW X5,4,196322
1025,BMW Showroom 25,2024-07,BMW X7,9,15250
1025,BMW Showroom 25,2024-07,BMW M440i,7,101350
1025,BMW Showroom 25,2024-07,BMW i7,0,16427
1025,BMW Showroom 25,2024-08,BMW 320i,12,333787
1025,BMW Showroom 25,2024-08,BMW 330i,4,134511
1025,BMW Showroom 25,2024-08,BMW 530i,8,218403
1025,BMW Showroom 25,2024-08,BMW X3,0,472919
1025,BMW Showroom 25,2024-08,BMW X5,4,322433
1025,BMW Showroom 25,2024-08,BMW X7,14,463723
1025,BMW Showroom 25,2024-08,BMW M440i,0,420125
1025,BMW Showroom 25,2024-08,BMW i7,11,162475
1025,BMW Showroom 25,2024-09,BMW 320i,11,426802
1025,BMW Showroom 25,2024-09,BMW 330i,8,283568
1025,BMW Showroom 25,2024-09,BMW 530i,3,48791
1025,BMW Showroom 25,2024-09,BMW X3,9,199867
1025,BMW Showroom 25,2024-09,BMW X5,10,274444
1025,BMW Showroom 25,2024-09,BMW X7,10,200903
1025,BMW Showroom 25,2024-09,BMW M440i,9,495047
1025,BMW Showroom 25,2024-09,BMW i7,3,271176
1025,BMW Showroom 25,2024-10,BMW 320i,6,340557
1025,BMW Showroom 25,2024-10,BMW 330i,11,113528
1025,BMW Showroom 25,2024-10,BMW 530i,10,446983
1025,BMW Showroom 25,2024-10,BMW X3,12,238292
1025,BMW Showroom 25,2024-10,BMW X5,14,181026
1025,BMW Showroom 25,2024-10,BMW X7,6,219437
1025,BMW Showroom 25,2024-10,BMW M440i,13,418318
1025,BMW Showroom 25,2024-10,BMW i7,1,278076
1025,BMW Showroom 25,2024-11,BMW 320i,2,57803
1025,BMW Showroom 25,2024-11,BMW 330i,8,56627
1025,BMW Showroom 25,2024-11,BMW 530i,3,341954
1025,BMW Showroom 25,2024-11,BMW X3,4,160322
1025,BMW Showroom 25,2024-11,BMW X5,8,326830
1025,BMW Showroom 25,2024-11,BMW X7,2,382465
1025,BMW Showroom 25,2024-11,BMW M440i,11,307172
1025,BMW Showroom 25,2024-11,BMW i7,5,317392
1025,BMW Showroom 25,2024-12,BMW 320i,13,272667
1025,BMW Showroom 25,2024-12,BMW 330i,10,259125
1025,BMW Showroom 25,2024-12,BMW 530i,9,456258
1025,BMW Showroom 25,2024-12,BMW X3,3,175717
1025,BMW Showroom 25,2024-12,BMW X5,7,455358
1025,BMW Showroom 25,2024-12,BMW X7,8,156629
1025,BMW Showroom 25,2024-12,BMW M440i,6,340526
1025,BMW Showroom 25,2024-12,BMW i7,13,443924
1026,BMW Showroom 26,2024-01,BMW 320i,13,373083
1026,BMW Showroom 26,2024-01,BMW 330i,14,340856
1026,BMW Showroom 26,2024-01,BMW 530i,3,369561
1026,BMW Showroom 26,2024-01,BMW X3,10,137877
1026,BMW Showroom 26,2024-01,BMW X5,4,390400
1026,BMW Showroom 26,2024-01,BMW X7,4,455244
1026,BMW Showroom 26,2024-01,BMW M440i,4,445320
1026,BMW Showroom 26,2024-01,BMW i7,0,101422
1026,BMW Showroom 26,2024-02,BMW 320i,4,268774
1026,BMW Showroom 26,2024-02,BMW 330i,10,361013
1026,BMW Showroom 26,2024-02,BMW 530i,5,145931
1026,BMW Showroom 26,2024-02,BMW X3,6,359429
1026,BMW Showroom 26,2024-02,BMW X5,4,228495
1026,BMW Showroom 26,2024-02,BMW X7,9,435460
1026,BMW Showroom 26,2024-02,BMW M440i,8,15021
1026,BMW Showroom 26,2024-02,BMW i7,7,448781
1026,BMW Showroom 26,2024-03,BMW 320i,11,204222
1026,BMW Showroom 26,2024-03,BMW 330i,9,394461
1026,BMW Showroom 26,2024-03,BMW 530i,3,272499
1026,BMW Showroom 26,2024-03,BMW X3,9,441908
1026,BMW Showroom 26,2024-03,BMW X5,12,246300
1026,BMW Showroom 26,2024-03,BMW X7,2,17198
1026,BMW Showroom 26,2024-03,BMW M440i,7,394868
1026,BMW Showroom 26,2024-03,BMW i7,9,258466
1026,BMW Showroom 26,2024-04,BMW 320i,14,18740
1026,BMW Showroom 26,2024-04,BMW 330i,2,385887
1026,BMW Showroom 26,2024-04,BMW 530i,9,258308
1026,BMW Showroom 26,2024-04,BMW X3,0,288927
1026,BMW Showroom 26,2024-04,BMW X5,5,492281
1026,BMW Showroom 26,2024-04,BMW X7,3,6163
1026,BMW Showroom 26,2024-04,BMW M440i,7,16065
1026,BMW Showroom 26,2024-04,BMW i7,3,241262
1026,BMW Showroom 26,2024-05,BMW 320i,1,345600
1026,BMW Showroom 26,2024-05,BMW 330i,9,248924
1026,BMW Showroom 26,2024-05,BMW 530i,12,281298
1026,BMW Showroom 26,2024-05,BMW X3,11,367847
1026,BMW Showroom 26,2024-05,BMW X5,5,314731
1026,BMW Showroom 26,2024-05,BMW X7,6,311857
1026,BMW Showroom 26,2024-05,BMW M440i,5,21101
1026,BMW Showroom 26,2024-05,BMW i7,7,206935
1026,BMW Showroom 26,2024-06,BMW 320i,3,226293
1026,BMW Showroom 26,2024-06,BMW 330i,13,166020
1026,BMW Showroom 26,2024-06,BMW 530i,8,446247
1026,BMW Showroom 26,2024-06,BMW X3,1,465787
1026,BMW Showroom 26,2024-06,BMW X5,12,414287
1026,BMW Showroom 26,2024-06,BMW X7,6,179354
1026,BMW Showroom 26,2024-06,BMW M440i,13,320589
1026,BMW Showroom 26,2024-06,BMW i7,11,344352
1026,BMW Showroom 26,2024-07,BMW 320i,0,368427
1026,BMW Showroom 26,2024-07,BMW 330i,3,3060
1026,BMW Showroom 26,2024-07,BMW 530i,14,275875
1026,BMW Showroom 26,2024-07,BMW X3,6,115871
1026,BMW Showroom 26,2024-07,BMW X5,2,49116
1026,BMW Showroom 26,2024-07,BMW X7,7,26325
1026,BMW Showroom 26,2024-07,BMW M440i,5,460655
1026,BMW Showroom 26,2024-07,BMW i7,7,355431
1026,BMW Showroom 26,2024-08,BMW 320i,6,484405
1026,BMW Showroom 26,2024-08,BMW 330i,5,330057
1026,BMW Showroom 26,2024-08,BMW 530i,10,193823
1026,BMW Showroom 26,2024-08,BMW X3,12,289596
1026,BMW Showroom 26,2024-08,BMW X5,5,50391
1026,BMW Showroom 26,2024-08,BMW X7,0,206132
1026,BMW Showroom 26,2024-08,BMW M440i,2,239947
1026,BMW Showroom 26,2024-08,BMW i7,7,339994
1026,BMW Showroom 26,2024-09,BMW 320i,5,264509
1026,BMW Showroom 26,2024-09,BMW 330i,1,359806
1026,BMW Showroom 26,2024-09,BMW 530i,12,44134
1026,BMW Showroom 26,2024-09,BMW X3,6,358220
1026,BMW Showroom 26,2024-09,BMW X5,4,237159
1026,BMW Showroom 26,2024-09,BMW X7,13,49396
1026,BMW Showroom 26,2024-09,BMW M440i,0,31912
1026,BMW Showroom 26,2024-09,BMW i7,3,490913
1026,BMW Showroom 26,2024-10,BMW 320i,3,457181
1026,BMW Showroom 26,2024-10,BMW 330i,12,307736
1026,BMW Showroom 26,2024-10,BMW 530i,1,1919
1026,BMW Showroom 26,2024-10,BMW X3,3,140689
1026,BMW Showroom 26,2024-10,BMW X5,4,33298
1026,BMW Showroom 26,2024-10,BMW X7,9,400145
1026,BMW Showroom 26,2024-10,BMW M440i,13,276600
1026,BMW Showroom 26,2024-10,BMW i7,4,83721
1026,BMW Showroom 26,2024-11,BMW 320i,4,286384
1026,BMW Showroom 26,2024-11,BMW 330i,5,271372
1026,BMW Showroom 26,2024-11,BMW 530i,6,11920
1026,BMW Showroom 26,2024-11,BMW X3,8,456791
1026,BMW Showroom 26,2024-11,BMW X5,11,392653
1026,BMW Showroom 26,2024-11,BMW X7,13,224647
1026,BMW Showroom 26,2024-11,BMW M440i,6,121764
1026,BMW Showroom 26,2024-11,BMW i7,2,204222
1026,BMW Showroom 26,2024-12,BMW 320i,11,112557
1026,BMW Showroom 26,2024-12,BMW 330i,8,18013
1026,BMW Showroom 26,2024-12,BMW 530i,6,367353
1026,BMW Showroom 26,2024-12,BMW X3,9,201447
1026,BMW Showroom 26,2024-12,BMW X5,13,102261
1026,BMW Showroom 26,2024-12,BMW X7,11,262701
1026,BMW Showroom 26,2024-12,BMW M440i,10,168461
1026,BMW Showroom 26,2024-12,BMW i7,4,130878
1027,BMW Showroom 27,2024-01,BMW 320i,7,24578
1027,BMW Showroom 27,2024-01,BMW 330i,11,140668
1027,BMW Showroom 27,2024-01,BMW 530i,12,72534
1027,BMW Showroom 27,2024-01,BMW X3,1,456610
1027,BMW Showroom 27,2024-01,BMW X5,14,273740
1027,BMW Showroom 27,2024-01,BMW X7,11,12974
1027,BMW Showroom 27,2024-01,BMW M440i,1,374148
1027,BMW Showroom 27,2024-01,BMW i7,6,388938
1027,BMW Showroom 27,2024-02,BMW 320i,9,332346
1027,BMW Showroom 27,2024-02,BMW 330i,10,152890
1027,BMW Showroom 27,2024-02,BMW 530i,14,55598
1027,BMW Showroom 27,2024-02,BMW X3,14,33758
1027,BMW Showroom 27,2024-02,BMW X5,12,127309
1027,BMW Showroom 27,2024-02,BMW X7,0,184681
1027,BMW Showroom 27,2024-02,BMW M440i,8,403552
1027,BMW Showroom 27,2024-02,BMW i7,13,147278
1027,BMW Showroom 27,2024-03,BMW 320i,11,18361
1027,BMW Showroom 27,2024-03,BMW 330i,7,74469
1027,BMW Showroom 27,2024-03,BMW 530i,5,25816
1027,BMW Showroom 27,2024-03,BMW X3,14,146691
1027,BMW Showroom 27,2024-03,BMW X5,7,92479
1027,BMW Showroom 27,2024-03,BMW X7,3,404957
1027,BMW Showroom 27,2024-03,BMW M440i,1,384474
1027,BMW Showroom 27,2024-03,BMW i7,14,156215
1027,BMW Showroom 27,2024-04,BMW 320i,11,243942
1027,BMW Showroom 27,2024-04,BMW 330i,3,129544
1027,BMW Showroom 27,2024-04,BMW 530i,14,253800
1027,BMW Showroom 27,2024-04,BMW X3,7,404301
1027,BMW Showroom 27,2024-04,BMW X5,0,87638
1027,BMW Showroom 27,2024-04,BMW X7,4,457291
1027,BMW Showroom 27,2024-04,BMW M440i,8,195457
1027,BMW Showroom 27,2024-04,BMW i7,12,110205
1027,BMW Showroom 27,2024-05,BMW 320i,10,16259
1027,BMW Showroom 27,2024-05,BMW 330i,3,140721
1027,BMW Showroom 27,2024-05,BMW 530i,2,489007
1027,BMW Showroom 27,2024-05,BMW X3,10,172109
1027,BMW Showroom 27,2024-05,BMW X5,13,254599
1027,BMW Showroom 27,2024-05,BMW X7,11,74280
1027,BMW Showroom 27,2024-05,BMW M440i,5,368921
1027,BMW Showroom 27,2024-05,BMW i7,1,484609
1027,BMW Showroom 27,2024-06,BMW 320i,6,390503
1027,BMW Showroom 27,2024-06,BMW 330i,7,112909
1027,BMW Showroom 27,2024-06,BMW 530i,5,273129
1027,BMW Showroom 27,2024-06,BMW X3,7,4861
1027,BMW Showroom 27,2024-06,BMW X5,14,261968
1027,BMW Showroom 27,2024-06,BMW X7,8,296508
1027,BMW Showroom 27,2024-06,BMW M440i,11,249072
1027,BMW Showroom 27,2024-06,BMW i7,12,224402
1027,BMW Showroom 27,2024-07,BMW 320i,11,401135
1027,BMW Showroom 27,2024-07,BMW 330i,8,347962
1027,BMW Showroom 27,2024-07,BMW 530i,4,165912
1027,BMW Showroom 27,2024-07,BMW X3,8,128165
1027,BMW Showroom 27,2024-07,BMW X5,10,401392
1027,BMW Showroom 27,2024-07,BMW X7,9,449622
1027,BMW Showroom 27,2024-07,BMW M440i,13,1669
1027,BMW Showroom 27,2024-07,BMW i7,8,216854
1027,BMW Showroom 27,2024-08,BMW 320i,13,307003
1027,BMW Showroom 27,2024-08,BMW 330i,10,182155
1027,BMW Showroom 27,2024-08,BMW 530i,12,20323
1027,BMW Showroom 27,2024-08,BMW X3,6,257249
1027,BMW Showroom 27,2024-08,BMW X5,5,497957
1027,BMW Showroom 27,2024-08,BMW X7,1,312499
1027,BMW Showroom 27,2024-08,BMW M440i,7,113415
1027,BMW Showroom 27,2024-08,BMW i7,12,270855
1027,BMW Showroom 27,2024-09,BMW 320i,7,7904
1027,BMW Showroom 27,2024-09,BMW 330i,1,231659
1027,BMW Showroom 27,2024-09,BMW 530i,14,120035
1027,BMW Showroom 27,2024-09,BMW X3,11,186168
1027,BMW Showroom 27,2024-09,BMW X5,2,231853
1027,BMW Showroom 27,2024-09,BMW X7,5,287062
1027,BMW Showroom 27,2024-09,BMW M440i,7,193708
1027,BMW Showroom 27,2024-09,BMW i7,6,140466
1027,BMW Showroom 27,2024-10,BMW 320i,5,260228
1027,BMW Showroom 27,2024-10,BMW 330i,14,93708
1027,BMW Showroom 27,2024-10,BMW 530i,11,235603
1027,BMW Showroom 27,2024-10,BMW X3,0,36303
1027,BMW Showroom 27,2024-10,BMW X5,13,371030
1027,BMW Showroom 27,2024-10,BMW X7,7,199521
1027,BMW Showroom 27,2024-10,BMW M440i,6,156837
1027,BMW Showroom 27,2024-10,BMW i7,4,222787
1027,BMW Showroom 27,2024-11,BMW 320i,1,38057
1027,BMW Showroom 27,2024-11,BMW 330i,5,189060
1027,BMW Showroom 27,2024-11,BMW 530i,1,269289
1027,BMW Showroom 27,2024-11,BMW X3,6,186869
1027,BMW Showroom 27,2024-11,BMW X5,11,73230
1027,BMW Showroom 27,2024-11,BMW X7,14,155002
1027,BMW Showroom 27,2024-11,BMW M440i,8,108138
1027,BMW Showroom 27,2024-11,BMW i7,9,491444
1027,BMW Showroom 27,2024-12,BMW 320i,8,62040
1027,BMW Showroom 27,2024-12,BMW 330i,12,198768
1027,BMW Showroom 27,2024-12,BMW 530i,4,457864
1027,BMW Showroom 27,2024-12,BMW X3,6,56815
1027,BMW Showroom 27,2024-12,BMW X5,5,112789
1027,BMW Showroom 27,2024-12,BMW X7,10,219478
1027,BMW Showroom 27,2024-12,BMW M440i,0,320067
1027,BMW Showroom 27,2024-12,BMW i7,12,185102
1028,BMW Showroom 28,2024-01,BMW 320i,0,244533
1028,BMW Showroom 28,2024-01,BMW 330i,13,233308
1028,BMW Showroom 28,2024-01,BMW 530i,3,77088
1028,BMW Showroom 28,2024-01,BMW X3,8,45667
1028,BMW Showroom 28,2024-01,BMW X5,11,415701
1028,BMW Showroom 28,2024-01,BMW X7,12,403078
1028,BMW Showroom 28,2024-01,BMW M440i,7,234907
1028,BMW Showroom 28,2024-01,BMW i7,12,480106
1028,BMW Showroom 28,2024-02,BMW 320i,8,57560
1028,BMW Showroom 28,2024-02,BMW 330i,7,499407
1028,BMW Showroom 28,2024-02,BMW 530i,9,356362
1028,BMW Showroom 28,2024-02,BMW X3,14,159487
1028,BMW Showroom 28,2024-02,BMW X5,11,412539
1028,BMW Showroom 28,2024-02,BMW X7,14,280141
1028,BMW Showroom 28,2024-02,BMW M440i,2,450219
1028,BMW Showroom 28,2024-02,BMW i7,1,40308
1028,BMW Showroom 28,2024-03,BMW 320i,0,170914
1028,BMW Showroom 28,2024-03,BMW 330i,0,462748
1028,BMW Showroom 28,2024-03,BMW 530i,2,5695
1028,BMW Showroom 28,2024-03,BMW X3,12,58499
1028,BMW Showroom 28,2024-03,BMW X5,6,276379
1028,BMW Showroom 28,2024-03,BMW X7,14,158539
1028,BMW Showroom 28,2024-03,BMW M440i,4,374612
1028,BMW Showroom 28,2024-03,BMW i7,12,221968
1028,BMW Showroom 28,2024-04,BMW 320i,7,61836
1028,BMW Showroom 28,2024-04,BMW 330i,3,255033
1028,BMW Showroom 28,2024-04,BMW 530i,4,387057
1028,BMW Showroom 28,2024-04,BMW X3,14,283083
1028,BMW Showroom 28,2024-04,BMW X5,12,18800
1028,BMW Showroom 28,2024-04,BMW X7,8,416462
1028,BMW Showroom 28,2024-04,BMW M440i,1,446021
1028,BMW Showroom 28,2024-04,BMW i7,0,121327
1028,BMW Showroom 28,2024-05,BMW 320i,0,377336
1028,BMW Showroom 28,2024-05,BMW 330i,3,424904
1028,BMW Showroom 28,2024-05,BMW 530i,10,291908
1028,BMW Showroom 28,2024-05,BMW X3,6,256160
1028,BMW Showroom 28,2024-05,BMW X5,5,57207
1028,BMW Showroom 28,2024-05,BMW X7,13,134288
1028,BMW Showroom 28,2024-05,BMW M440i,8,93778
1028,BMW Showroom 28,2024-05,BMW i7,0,124288
1028,BMW Showroom 28,2024-06,BMW 320i,12,110573
1028,BMW Showroom 28,2024-06,BMW 330i,10,411077
1028,BMW Showroom 28,2024-06,BMW 530i,10,267104
1028,BMW Showroom 28,2024-06,BMW X3,13,237677
1028,BMW Showroom 28,2024-06,BMW X5,2,31126
1028,BMW Showroom 28,2024-06,BMW X7,9,415794
1028,BMW Showroom 28,2024-06,BMW M440i,2,368178
1028,BMW Showroom 28,2024-06,BMW i7,11,29782
1028,BMW Showroom 28,2024-07,BMW 320i,3,148051
1028,BMW Showroom 28,2024-07,BMW 330i,2,261161
1028,BMW Showroom 28,2024-07,BMW 530i,10,56
1028,BMW Showroom 28,2024-07,BMW X3,1,395459
1028,BMW Showroom 28,2024-07,BMW X5,7,132773
1028,BMW Showroom 28,2024-07,BMW X7,13,181510
1028,BMW Showroom 28,2024-07,BMW M440i,12,369841
1028,BMW Showroom 28,2024-07,BMW i7,3,20505
1028,BMW Showroom 28,2024-08,BMW 320i,9,33525
1028,BMW Showroom 28,2024-08,BMW 330i,2,96008
1028,BMW Showroom 28,2024-08,BMW 530i,12,202259
1028,BMW Showroom 28,2024-08,BMW X3,9,326380
1028,BMW Showroom 28,2024-08,BMW X5,1,134607
1028,BMW Showroom 28,2024-08,BMW X7,5,214096
1028,BMW Showroom 28,2024-08,BMW M440i,5,908
1028,BMW Showroom 28,2024-08,BMW i7,11,201225
1028,BMW Showroom 28,2024-09,BMW 320i,0,95967
1028,BMW Showroom 28,2024-09,BMW 330i,13,35079
1028,BMW Showroom 28,2024-09,BMW 530i,4,111889
1028,BMW Showroom 28,2024-09,BMW X3,1,262063
1028,BMW Showroom 28,2024-09,BMW X5,11,438536
1028,BMW Showroom 28,2024-09,BMW X7,2,352053
1028,BMW Showroom 28,2024-09,BMW M440i,9,423380
1028,BMW Showroom 28,2024-09,BMW i7,13,451035
1028,BMW Showroom 28,2024-10,BMW 320i,3,1049
1028,BMW Showroom 28,2024-10,BMW 330i,1,305415
1028,BMW Showroom 28,2024-10,BMW 530i,9,459567
1028,BMW Showroom 28,2024-10,BMW X3,6,93034
1028,BMW Showroom 28,2024-10,BMW X5,1,184885
1028,BMW Showroom 28,2024-10,BMW X7,13,429223
1028,BMW Showroom 28,2024-10,BMW M440i,6,27278
1028,BMW Showroom 28,2024-10,BMW i7,0,450399
1028,BMW Showroom 28,2024-11,BMW 320i,5,300438
1028,BMW Showroom 28,2024-11,BMW 330i,13,455725
1028,BMW Showroom 28,2024-11,BMW 530i,6,489058
1028,BMW Showroom 28,2024-11,BMW X3,6,67470
1028,BMW Showroom 28,2024-11,BMW X5,4,195543
1028,BMW Showroom 28,2024-11,BMW X7,14,149979
1028,BMW Showroom 28,2024-11,BMW M440i,7,422374
1028,BMW Showroom 28,2024-11,BMW i7,5,438977
1028,BMW Showroom 28,2024-12,BMW 320i,5,99468
1028,BMW Showroom 28,2024-12,BMW 330i,11,433966
1028,BMW Showroom 28,2024-12,BMW 530i,10,414472
1028,BMW Showroom 28,2024-12,BMW X3,14,493857
1028,BMW Showroom 28,2024-12,BMW X5,0,398810
1028,BMW Showroom 28,2024-12,BMW X7,12,72356
1028,BMW Showroom 28,2024-12,BMW M440i,10,259925
1028,BMW Showroom 28,2024-12,BMW i7,2,16191
1029,BMW Showroom 29,2024-01,BMW 320i,7,245702
1029,BMW Showroom 29,2024-01,BMW 330i,1,32175
1029,BMW Showroom 29,2024-01,BMW 530i,11,436374
1029,BMW Showroom 29,2024-01,BMW X3,14,333054
1029,BMW Showroom 29,2024-01,BMW X5,0,157048
1029,BMW Showroom 29,2024-01,BMW X7,12,340822
1029,BMW Showroom 29,2024-01,BMW M440i,5,12204
1029,BMW Showroom 29,2024-01,BMW i7,1,269538
1029,BMW Showroom 29,2024-02,BMW 320i,0,326958
1029,BMW Showroom 29,2024-02,BMW 330i,9,435180
1029,BMW Showroom 29,2024-02,BMW 530i,4,115064
1029,BMW Showroom 29,2024-02,BMW X3,12,53365
1029,BMW Showroom 29,2024-02,BMW X5,4,393659
1029,BMW Showroom 29,2024-02,BMW X7,2,421396
1029,BMW Showroom 29,2024-02,BMW M440i,7,479871
1029,BMW Showroom 29,2024-02,BMW i7,11,436881
1029,BMW Showroom 29,2024-03,BMW 320i,4,359221
1029,BMW Showroom 29,2024-03,BMW 330i,9,68247
1029,BMW Showroom 29,2024-03,BMW 530i,7,156270
1029,BMW Showroom 29,2024-03,BMW X3,4,153560
1029,BMW Showroom 29,2024-03,BMW X5,3,482360
1029,BMW Showroom 29,2024-03,BMW X7,10,395135
1029,BMW Showroom 29,2024-03,BMW M440i,6,62613
1029,BMW Showroom 29,2024-03,BMW i7,3,373921
1029,BMW Showroom 29,2024-04,BMW 320i,7,475717
1029,BMW Showroom 29,2024-04,BMW 330i,11,48478
1029,BMW Showroom 29,2024-04,BMW 530i,2,439462
1029,BMW Showroom 29,2024-04,BMW X3,9,59030
1029,BMW Showroom 29,2024-04,BMW X5,5,395215
1029,BMW Showroom 29,2024-04,BMW X7,1,469655
1029,BMW Showroom 29,2024-04,BMW M440i,0,314944
1029,BMW Showroom 29,2024-04,BMW i7,5,494148
1029,BMW Showroom 29,2024-05,BMW 320i,8,457531
1029,BMW Showroom 29,2024-05,BMW 330i,6,31153
1029,BMW Showroom 29,2024-05,BMW 530i,12,134411
1029,BMW Showroom 29,2024-05,BMW X3,6,56238
1029,BMW Showroom 29,2024-05,BMW X5,2,316015
1029,BMW Showroom 29,2024-05,BMW X7,0,470938
1029,BMW Showroom 29,2024-05,BMW M440i,7,104509
1029,BMW Showroom 29,2024-05,BMW i7,11,127378
1029,BMW Showroom 29,2024-06,BMW 320i,10,87687
1029,BMW Showroom 29,2024-06,BMW 330i,6,396907
1029,BMW Showroom 29,2024-06,BMW 530i,14,397057
1029,BMW Showroom 29,2024-06,BMW X3,12,325341
1029,BMW Showroom 29,2024-06,BMW X5,13,410992
1029,BMW Showroom 29,2024-06,BMW X7,6,202668
1029,BMW Showroom 29,2024-06,BMW M440i,0,244901
1029,BMW Showroom 29,2024-06,BMW i7,12,265482
1029,BMW Showroom 29,2024-07,BMW 320i,9,136559
1029,BMW Showroom 29,2024-07,BMW 330i,10,226137
1029,BMW Showroom 29,2024-07,BMW 530i,7,95798
1029,BMW Showroom 29,2024-07,BMW X3,3,470032
1029,BMW Showroom 29,2024-07,BMW X5,3,159876
1029,BMW Showroom 29,2024-07,BMW X7,11,273302
1029,BMW Showroom 29,2024-07,BMW M440i,13,10547
1029,BMW Showroom 29,2024-07,BMW i7,9,264603
1029,BMW Showroom 29,2024-08,BMW 320i,0,63146
1029,BMW Showroom 29,2024-08,BMW 330i,9,444086
1029,BMW Showroom 29,2024-08,BMW 530i,1,365871
1029,BMW Showroom 29,2024-08,BMW X3,12,82970
1029,BMW Showroom 29,2024-08,BMW X5,1,169319
1029,BMW Showroom 29,2024-08,BMW X7,11,493769
1029,BMW Showroom 29,2024-08,BMW M440i,9,2921
1029,BMW Showroom 29,2024-08,BMW i7,4,479177
1029,BMW Showroom 29,2024-09,BMW 320i,1,442900
1029,BMW Showroom 29,2024-09,BMW 330i,7,156546
1029,BMW Showroom 29,2024-09,BMW 530i,7,125534
1029,BMW Showroom 29,2024-09,BMW X3,13,256872
1029,BMW Showroom 29,2024-09,BMW X5,4,72828
1029,BMW Showroom 29,2024-09,BMW X7,1,484161
1029,BMW Showroom 29,2024-09,BMW M440i,6,55152
1029,BMW Showroom 29,2024-09,BMW i7,9,358635
1029,BMW Showroom 29,2024-10,BMW 320i,1,86569
1029,BMW Showroom 29,2024-10,BMW 330i,3,445792
1029,BMW Showroom 29,2024-10,BMW 530i,3,156844
1029,BMW Showroom 29,2024-10,BMW X3,11,159562
1029,BMW Showroom 29,2024-10,BMW X5,12,122537
1029,BMW Showroom 29,2024-10,BMW X7,14,393476
1029,BMW Showroom 29,2024-10,BMW M440i,8,284464
1029,BMW Showroom 29,2024-10,BMW i7,11,258852
1029,BMW Showroom 29,2024-11,BMW 320i,1,194760
1029,BMW Showroom 29,2024-11,BMW 330i,5,485777
1029,BMW Showroom 29,2024-11,BMW 530i,13,20754
1029,BMW Showroom 29,2024-11,BMW X3,13,138279
1029,BMW Showroom 29,2024-11,BMW X5,0,218811
1029,BMW Showroom 29,2024-11,BMW X7,2,114780
1029,BMW Showroom 29,2024-11,BMW M440i,9,286160
1029,BMW Showroom 29,2024-11,BMW i7,10,322666
1029,BMW Showroom 29,2024-12,BMW 320i,7,383040
1029,BMW Showroom 29,2024-12,BMW 330i,12,447284
1029,BMW Showroom 29,2024-12,BMW 530i,3,151174
1029,BMW Showroom 29,2024-12,BMW X3,13,264068
1029,BMW Showroom 29,2024-12,BMW X5,7,104987
1029,BMW Showroom 29,2024-12,BMW X7,13,215530
1029,BMW Showroom 29,2024-12,BMW M440i,0,477412
1029,BMW Showroom 29,2024-12,BMW i7,3,188418
1030,BMW Showroom 30,2024-01,BMW 320i,4,206553
1030,BMW Showroom 30,2024-01,BMW 330i,14,393522
1030,BMW Showroom 30,2024-01,BMW 530i,7,104332
1030,BMW Showroom 30,2024-01,BMW X3,2,6336
1030,BMW Showroom 30,2024-01,BMW X5,8,206238
1030,BMW Showroom 30,2024-01,BMW X7,8,230517
1030,BMW Showroom 30,2024-01,BMW M440i,9,499920
1030,BMW Showroom 30,2024-01,BMW i7,7,304161
1030,BMW Showroom 30,2024-02,BMW 320i,8,292157
1030,BMW Showroom 30,2024-02,BMW 330i,7,332402
1030,BMW Showroom 30,2024-02,BMW 530i,12,226884
1030,BMW Showroom 30,2024-02,BMW X3,8,272204
1030,BMW Showroom 30,2024-02,BMW X5,0,399871
1030,BMW Showroom 30,2024-02,BMW X7,14,312067
1030,BMW Showroom 30,2024-02,BMW M440i,3,135102
1030,BMW Showroom 30,2024-02,BMW i7,3,164361
1030,BMW Showroom 30,2024-03,BMW 320i,11,99704
1030,BMW Showroom 30,2024-03,BMW 330i,13,391301
1030,BMW Showroom 30,2024-03,BMW 530i,10,323831
1030,BMW Showroom 30,2024-03,BMW X3,11,226621
1030,BMW Showroom 30,2024-03,BMW X5,3,380079
1030,BMW Showroom 30,2024-03,BMW X7,2,397997
1030,BMW Showroom 30,2024-03,BMW M440i,0,313694
1030,BMW Showroom 30,2024-03,BMW i7,14,283590
1030,BMW Showroom 30,2024-04,BMW 320i,3,216461
1030,BMW Showroom 30,2024-04,BMW 330i,7,85615
1030,BMW Showroom 30,2024-04,BMW 530i,13,459394
1030,BMW Showroom 30,2024-04,BMW X3,0,150004
1030,BMW Showroom 30,2024-04,BMW X5,13,90481
1030,BMW Showroom 30,2024-04,BMW X7,2,269693
1030,BMW Showroom 30,2024-04,BMW M440i,5,156434
1030,BMW Showroom 30,2024-04,BMW i7,2,46539
1030,BMW Showroom 30,2024-05,BMW 320i,5,447812
1030,BMW Showroom 30,2024-05,BMW 330i,9,416232
1030,BMW Showroom 30,2024-05,BMW 530i,0,473484
1030,BMW Showroom 30,2024-05,BMW X3,2,127922
1030,BMW Showroom 30,2024-05,BMW X5,10,304751
1030,BMW Showroom 30,2024-05,BMW X7,5,12823
1030,BMW Showroom 30,2024-05,BMW M440i,2,121682
1030,BMW Showroom 30,2024-05,BMW i7,5,390069
1030,BMW Showroom 30,2024-06,BMW 320i,12,57771
